#name,ra,dec,z_lens,z_source,zl_phot,zs_phot,Rein,lens_mag_i,source_mag_i,type,discovery,grade,Reference
221958+010423,334.995350,1.073190,-99.000,-99.000,-99.00,-99.00,-99.,-99.,-99.00,GG,CNN,C,SuGOHI10
222002+060506,335.008480,6.085260,-99.000,-99.000,0.31,-99.00,-99.,-99.,-99.00,GG,CNN,C,SuGOHI10
222027-002750,335.114800,-0.463900,-99.000,-99.000,0.81,-99.00,-99.,20.97,-99.00,GG,V,C,SuGOHI5
222031-001652,335.132664,-0.281293,-99.000,-99.000,0.70,-99.00,-99.,20.04,-99.00,GG,VY,C,SuGOHI6
222043+011343,335.183055,1.228664,0.525,-99.000,-99.00,-99.00,-99.,18.39,20.96,GG,Y,C,SuGOHI1
222047+031337,335.196480,3.227030,-99.000,-99.000,-99.00,-99.00,-99.,-99.,-99.00,GG,CNN,C,SuGOHI10
222048-001749,335.201510,-0.297040,-99.000,-99.000,-99.00,-99.00,-99.,-99.,-99.00,GG,CNN,C,SuGOHI10
222116-002829,335.319605,-0.474964,-99.000,-99.000,0.61,-99.00,-99.,20.19,-99.00,GG,V,C,SuGOHI6
222119+040649,335.333250,4.113740,-99.000,-99.000,-99.00,-99.00,-99.,-99.,-99.00,GG,CNN,C,SuGOHI10
222142+025655,335.426610,2.948821,-99.000,-99.000,0.93,-99.00,-99.,20.91,-99.00,GG,VY,C,SuGOHI6
222158+054100,335.493860,5.683430,-99.000,-99.000,-99.00,-99.00,-99.,-99.,-99.00,GG,CNN,C,SuGOHI10
222218+032408,335.577860,3.402340,-99.000,-99.000,-99.00,-99.00,-99.,-99.,-99.00,GG,CNN,C,SuGOHI10
222221+002502,335.588770,0.417440,-99.000,-99.000,-99.00,-99.00,-99.,-99.,-99.00,GG,CNN,C,SuGOHI10
222223+033232,335.599070,3.542430,-99.000,-99.000,-99.00,-99.00,-99.,-99.,-99.00,GG,CNN,C,SuGOHI10
222241+010511,335.672852,1.086637,0.649,-99.000,-99.00,-99.00,-99.,-99.,-99.00,GG,E,C,SuGOHI1
222246+041813,335.693160,4.303750,0.186,-99.000,-99.00,-99.00,-99.,16.63,20.83,GG,Y,C,SuGOHI2
222252+042123,335.720700,4.356490,-99.000,-99.000,-99.00,-99.00,-99.,-99.,-99.00,GG,CNN,C,SuGOHI10
222253+042440,335.721920,4.411150,-99.000,-99.000,0.89,-99.00,-99.,-99.,-99.00,GG,CNN,C,SuGOHI10
222301-000527,335.755713,-0.090857,-99.000,-99.000,0.25,-99.00,-99.,17.82,-99.00,GG,VY,C,SuGOHI6
222305+004734,335.772730,0.793000,-99.000,-99.000,-99.00,-99.00,-99.,-99.,-99.00,GG,CNN,C,SuGOHI10
222315-004151,335.814070,-0.697626,-99.000,-99.000,0.53,-99.00,-99.,19.39,-99.00,GG,VY,C,SuGOHI6
222321+015018,335.839753,1.838594,0.607,-99.000,-99.00,-99.00,-99.,19.32,23.09,GG,YV,C,"SuGOHI1 SuGOHI6"
222329+022558,335.873676,2.432896,-99.000,-99.000,0.78,-99.00,-99.,21.70,-99.00,GG,V,C,SuGOHI6
222346+045413,335.942420,4.903750,-99.000,-99.000,-99.00,-99.00,-99.,-99.,-99.00,GG,CNN,C,SuGOHI10
222349+035912,335.958200,3.986900,-99.000,-99.000,-99.00,-99.00,-99.,-99.,-99.00,GG,CNN,C,SuGOHI10
222403+011906,336.012931,1.318515,-99.000,-99.000,0.68,-99.00,-99.,20.30,-99.00,GG,V,C,SuGOHI6
222422+031404,336.092790,3.234670,-99.000,-99.000,0.61,-99.00,-99.,-99.,-99.00,GG,CNN,C,SuGOHI10
222423-005115,336.098790,-0.854270,-99.000,-99.000,-99.00,-99.00,-99.,-99.,-99.00,GG,CNN,C,SuGOHI10
222449+024701,336.207840,2.783840,-99.000,-99.000,-99.00,-99.00,-99.,-99.,-99.00,GG,CNN,C,SuGOHI10
222503-004006,336.262997,-0.668532,-99.000,-99.000,0.90,-99.00,-99.,21.02,-99.00,GG,V,C,SuGOHI6
222525+010139,336.354245,1.027697,0.282,-99.000,-99.00,-99.00,-99.,17.80,21.27,GG,Y,C,SuGOHI1
222555+004320,336.479950,0.722274,0.207,-99.000,-99.00,-99.00,-99.,-99.,-99.00,GG,C,C,SuGOHI1
222641+020258,336.673150,2.049530,-99.000,-99.000,-99.00,-99.00,-99.,-99.,-99.00,GG,CNN,C,SuGOHI10
222649-011911,336.705987,-1.319803,-99.000,-99.000,0.25,-99.00,-99.,17.49,-99.00,GG,V,C,SuGOHI6
222653+035502,336.721543,3.917254,0.698,-99.000,-99.00,-99.00,-99.,21.56,-99.00,GG,YCN,C,"SuGOHI8 SuGOHI10"
222657-003313,336.740969,-0.553633,-99.000,-99.000,0.53,-99.00,-99.,19.56,-99.00,GG,VY,C,SuGOHI6
222730+012309,336.879037,1.386050,-99.000,-99.000,0.71,-99.00,-99.,20.05,-99.00,GG,VY,C,SuGOHI6
222748+001716,336.951881,0.287892,-99.000,-99.000,0.67,-99.00,-99.,19.21,-99.00,GG,VY,C,SuGOHI6
222808+011434,337.035270,1.242940,-99.000,-99.000,-99.00,-99.00,-99.,-99.,-99.00,GG,CNN,C,SuGOHI10
222857+050357,337.238610,5.065910,-99.000,-99.000,-99.00,-99.00,-99.,-99.,-99.00,GG,CNN,C,SuGOHI10
222943+033417,337.430440,3.571530,-99.000,-99.000,-99.00,-99.00,-99.,-99.,-99.00,GG,CNN,C,SuGOHI10
222948+035710,337.452890,3.952838,0.166,-99.000,-99.00,-99.00,-99.,15.94,20.31,GG,Y,C,SuGOHI2
222951-012440,337.464531,-1.411113,0.706,-99.000,-99.00,-99.00,-99.,21.28,-99.00,GG,Y,C,SuGOHI8
223041-000101,337.673313,-0.017023,-99.000,-99.000,0.47,-99.00,-99.,19.61,-99.00,GG,V,C,SuGOHI6
223100+014409,337.753845,1.735959,0.649,-99.000,-99.00,-99.00,-99.,18.94,23.39,GG,Y,C,SuGOHI1
223105+023212,337.770933,2.536904,-99.000,-99.000,0.78,-99.00,-99.,19.60,-99.00,GG,V,C,SuGOHI6
223134+043347,337.892300,4.563200,-99.000,-99.000,0.63,1.17,-99.,20.98,23.39,GG,V,C,SuGOHI5
223211+015955,338.048434,1.998694,-99.000,-99.000,0.66,-99.00,-99.,20.05,-99.00,GG,V,C,SuGOHI6
223215+033312,338.064560,3.553410,-99.000,-99.000,-99.00,-99.00,-99.,-99.,-99.00,GG,CNN,C,SuGOHI10
223252+011857,338.218516,1.315986,-99.000,-99.000,0.99,-99.00,-99.,21.00,-99.00,GG,VCN,C,"SuGOHI6 SuGOHI10"
223305-005359,338.272317,-0.899844,-99.000,-99.000,0.89,-99.00,-99.,21.42,-99.00,GG,V,C,SuGOHI6
223308+002956,338.286623,0.499075,-99.000,-99.000,0.90,-99.00,-99.,21.52,-99.00,GG,V,C,SuGOHI6
223309+021012,338.291001,2.170099,-99.000,-99.000,0.91,-99.00,-99.,20.28,-99.00,GG,V,C,SuGOHI6
223315+041108,338.313709,4.185829,0.632,-99.000,-99.00,-99.00,-99.,21.74,-99.00,GG,Y,C,SuGOHI8
223316+004240,338.318600,0.711250,-99.000,-99.000,-99.00,-99.00,-99.,-99.,-99.00,GG,CNN,C,SuGOHI10
223324+012521,338.352671,1.422614,-99.000,-99.000,0.81,-99.00,-99.,20.99,-99.00,GG,VY,C,SuGOHI6
223329+012012,338.372701,1.336761,-99.000,-99.000,0.95,-99.00,-99.,21.95,-99.00,GG,VCN,C,"SuGOHI6 SuGOHI10"
223341+004039,338.423300,0.677500,-99.000,-99.000,0.65,1.28,-99.,22.47,23.59,GG,V,C,SuGOHI5
223449+024250,338.707676,2.713990,-99.000,-99.000,0.34,-99.00,-99.,18.01,-99.00,GG,VY,C,SuGOHI6
223459+033319,338.747500,3.555400,-99.000,-99.000,1.10,-99.00,-99.,21.13,21.13,GG,V,C,SuGOHI5
223500+010605,338.752576,1.101608,-99.000,-99.000,0.94,-99.00,-99.,20.63,-99.00,GG,V,C,SuGOHI6
223504-010746,338.769096,-1.129501,-99.000,-99.000,0.45,-99.00,-99.,19.18,-99.00,GG,VCN,C,"SuGOHI6 SuGOHI10"
223507-001044,338.779953,-0.178941,-99.000,-99.000,0.93,-99.00,-99.,21.21,-99.00,GG,V,C,SuGOHI6
223513+034313,338.806252,3.720417,0.632,-99.000,-99.00,-99.00,-99.,21.61,-99.00,GG,Y,C,SuGOHI8
223515+001222,338.814500,0.206200,-99.000,-99.000,0.65,-99.00,-99.,20.75,-99.00,GG,VCN,C,"SuGOHI5 SuGOHI10"
223524+054738,338.852980,5.793920,-99.000,-99.000,0.36,-99.00,-99.,-99.,-99.00,GG,CNN,C,SuGOHI10
223617-010930,339.073170,-1.158430,-99.000,-99.000,-99.00,-99.00,-99.,-99.,-99.00,GG,CNN,C,SuGOHI10
223641+021850,339.171826,2.313911,-99.000,-99.000,0.75,-99.00,-99.,20.11,-99.00,GG,V,C,SuGOHI6
223648+004832,339.201500,0.808900,-99.000,-99.000,0.73,1.24,-99.,21.48,23.29,GG,V,C,SuGOHI5
223654+012054,339.227649,1.348410,-99.000,-99.000,0.84,-99.00,-99.,20.42,-99.00,GG,VY,C,SuGOHI6
223655-011320,339.229174,-1.222394,-99.000,-99.000,0.35,-99.00,-99.,18.28,-99.00,GG,VY,C,SuGOHI6
223655-012652,339.232274,-1.447883,-99.000,-99.000,1.00,-99.00,-99.,21.20,-99.00,GG,VY,C,SuGOHI6
223742-001413,339.425040,-0.237010,-99.000,-99.000,-99.00,-99.00,-99.,-99.,-99.00,GG,CNN,C,SuGOHI10
223744+005339,339.434518,0.894338,0.621,-99.000,-99.00,-99.00,-99.,19.83,21.88,GG,YC,C,SuGOHI1
223827+044226,339.614220,4.707340,-99.000,-99.000,-99.00,-99.00,-99.,-99.,-99.00,GG,CNN,C,SuGOHI10
223855+052654,339.730590,5.448500,-99.000,-99.000,-99.00,-99.00,-99.,-99.,-99.00,GG,CNN,C,SuGOHI10
223907+015051,339.783190,1.847620,-99.000,-99.000,0.60,-99.00,-99.,-99.,-99.00,GG,CNN,C,SuGOHI10
223912+021731,339.802324,2.292149,-99.000,-99.000,1.17,-99.00,-99.,21.23,-99.00,GG,V,C,SuGOHI6
223931+000525,339.879218,0.090383,-99.000,-99.000,0.61,-99.00,-99.,19.70,-99.00,GG,VCN,C,"SuGOHI6 SuGOHI10"
223934+034049,339.892440,3.680494,0.664,-99.000,-99.00,-99.00,-99.,18.92,22.04,GG,Y,C,SuGOHI2
223935+024454,339.898520,2.748370,-99.000,-99.000,-99.00,-99.00,-99.,-99.,-99.00,GG,CNN,C,SuGOHI10
223936-010249,339.901030,-1.047150,-99.000,-99.000,-99.00,-99.00,-99.,-99.,-99.00,GG,CNN,C,SuGOHI10
223938-002916,339.911390,-0.487980,-99.000,-99.000,1.14,-99.00,-99.,22.13,-99.00,GG,VY,C,SuGOHI6
223941+005457,339.921220,0.916010,-99.000,-99.000,-99.00,-99.00,-99.,-99.,-99.00,GG,CNN,C,SuGOHI10
223947+040001,339.949290,4.000490,-99.000,-99.000,-99.00,-99.00,-99.,-99.,-99.00,GG,CNN,C,SuGOHI10
223949+004704,339.954685,0.784512,0.455,-99.000,-99.00,-99.00,-99.,19.04,22.03,GG,Y,C,SuGOHI1
224020+005705,340.086430,0.951550,-99.000,-99.000,-99.00,-99.00,-99.,-99.,-99.00,GG,CNN,C,SuGOHI10
224036+013239,340.150600,1.544200,-99.000,-99.000,0.20,-99.00,-99.,17.05,-99.00,GG,V,C,SuGOHI5
224038+040755,340.161200,4.131960,-99.000,-99.000,-99.00,-99.00,-99.,-99.,-99.00,GG,CNN,C,SuGOHI10
224039+024220,340.163666,2.705691,0.446,-99.000,-99.00,-99.00,-99.,-99.,-99.00,GG,E,C,SuGOHI1
224050+040805,340.211060,4.134990,-99.000,-99.000,-99.00,-99.00,-99.,-99.,-99.00,GG,CNN,C,SuGOHI10
224116+001321,340.319469,0.222692,-99.000,-99.000,0.82,-99.00,-99.,20.77,-99.00,GG,VY,C,SuGOHI6
224120+003550,340.333660,0.597390,-99.000,-99.000,-99.00,-99.00,-99.,-99.,-99.00,GG,CNN,C,SuGOHI10
224218+030811,340.578950,3.136450,-99.000,-99.000,-99.00,-99.00,-99.,-99.,-99.00,GG,CNN,C,SuGOHI10
224246+002646,340.694761,0.446121,-99.000,-99.000,0.57,-99.00,-99.,19.83,-99.00,GG,VY,C,SuGOHI6
224259+023138,340.749469,2.527320,-99.000,-99.000,0.63,-99.00,-99.,20.36,-99.00,GG,VY,C,SuGOHI6
224301+002308,340.757947,0.385743,-99.000,-99.000,0.52,-99.00,-99.,19.23,-99.00,GG,V,C,SuGOHI6
224331+050708,340.880670,5.118950,-99.000,-99.000,-99.00,-99.00,-99.,-99.,-99.00,GG,CNN,C,SuGOHI10
224333+042457,340.887500,4.415860,-99.000,-99.000,-99.00,-99.00,-99.,-99.,-99.00,GG,CNN,C,SuGOHI10
224334+042636,340.892350,4.443490,-99.000,-99.000,-99.00,-99.00,-99.,-99.,-99.00,GG,CNN,C,SuGOHI10
224349+032149,340.955740,3.363730,-99.000,-99.000,-99.00,-99.00,-99.,-99.,-99.00,GG,CNN,C,SuGOHI10
224405+022536,341.021671,2.426840,-99.000,-99.000,1.00,-99.00,-99.,21.73,-99.00,GG,VY,C,SuGOHI6
224411+013819,341.049019,1.638868,-99.000,-99.000,0.51,-99.00,-99.,19.49,-99.00,GG,V,C,SuGOHI6
224427+000141,341.113250,0.028310,-99.000,-99.000,-99.00,-99.00,-99.,-99.,-99.00,GG,CNN,C,SuGOHI10
224519+015409,341.330670,1.902552,-99.000,-99.000,0.99,-99.00,-99.,21.83,-99.00,GG,VYCN,C,"SuGOHI6 SuGOHI10"
224535+023439,341.399239,2.577642,-99.000,-99.000,0.56,-99.00,-99.,19.32,-99.00,GG,VCN,C,"SuGOHI6 SuGOHI10"
224551+004746,341.462584,0.796162,-99.000,-99.000,0.49,-99.00,-99.,18.93,-99.00,GG,VCN,C,"SuGOHI6 SuGOHI10"
224618-003841,341.576731,-0.644923,-99.000,-99.000,0.35,-99.00,-99.,18.12,-99.00,GG,VY,C,SuGOHI6
224628+005315,341.620294,0.887514,-99.000,-99.000,0.39,-99.00,-99.,18.80,-99.00,GG,V,C,SuGOHI6
224651+055026,341.715820,5.840690,-99.000,-99.000,0.65,-99.00,-99.,-99.,-99.00,GG,CNN,C,SuGOHI10
224708+020300,341.784472,2.050227,-99.000,-99.000,0.85,-99.00,-99.,20.87,-99.00,GG,VCN,C,"SuGOHI6 SuGOHI10"
224718+034011,341.826440,3.669888,0.648,-99.000,-99.00,-99.00,-99.,19.73,22.67,GG,Y,C,SuGOHI2
224726+004031,341.859490,0.675400,-99.000,-99.000,-99.00,-99.00,-99.,-99.,-99.00,GG,CNN,C,SuGOHI10
224756+020021,341.986685,2.005855,-99.000,-99.000,0.80,-99.00,-99.,21.41,-99.00,GG,V,C,SuGOHI6
224804+023036,342.017245,2.510147,-99.000,-99.000,0.41,-99.00,-99.,18.74,-99.00,GG,V,C,SuGOHI6
224821+025824,342.090680,2.973440,-99.000,-99.000,1.10,-99.00,-99.,-99.,-99.00,GG,CNN,C,SuGOHI10
224907+044827,342.280810,4.807520,-99.000,-99.000,-99.00,-99.00,-99.,-99.,-99.00,GG,CNN,C,SuGOHI10
224913+010854,342.305396,1.148334,-99.000,-99.000,1.03,-99.00,-99.,20.69,-99.00,GG,V,C,SuGOHI6
225011+002332,342.549681,0.392402,0.534,-99.000,-99.00,-99.00,-99.,18.20,21.51,GG,YC,C,SuGOHI1
225016+000701,342.570221,0.117165,-99.000,-99.000,0.47,-99.00,-99.,19.18,-99.00,GG,VY,C,SuGOHI6
225019+004804,342.579404,0.801152,0.530,-99.000,-99.00,-99.00,-99.,19.48,21.50,GG,Y,C,SuGOHI1
225144-005537,342.933842,-0.927207,0.533,-99.000,-99.00,-99.00,-99.,18.90,22.00,GG,Y,C,SuGOHI1
225153+051518,342.971440,5.255200,-99.000,-99.000,-99.00,-99.00,-99.,-99.,-99.00,GG,CNN,C,SuGOHI10
225153+055208,342.974010,5.869030,-99.000,-99.000,-99.00,-99.00,-99.,-99.,-99.00,GG,CNN,C,SuGOHI10
225156+025127,342.987290,2.857770,-99.000,-99.000,-99.00,-99.00,-99.,-99.,-99.00,GG,CNN,C,SuGOHI10
225202+050830,343.009350,5.141740,-99.000,-99.000,-99.00,-99.00,-99.,-99.,-99.00,GG,CNN,C,SuGOHI10
225212+020335,343.053340,2.059896,0.468,-99.000,-99.00,-99.00,-99.,19.03,22.68,GG,Y,C,SuGOHI2
225237-003634,343.157046,-0.609639,0.542,-99.000,-99.00,-99.00,-99.,19.32,21.69,GG,Y,C,SuGOHI1
225241+041658,343.174000,4.283000,-99.000,-99.000,-99.00,-99.00,-99.,-99.,-99.00,GG,CNN,C,SuGOHI10
225306+055349,343.276150,5.896960,-99.000,-99.000,-99.00,-99.00,-99.,-99.,-99.00,GG,CNN,C,SuGOHI10
225314+015631,343.310110,1.941960,-99.000,-99.000,-99.00,-99.00,-99.,-99.,-99.00,GG,CNN,C,SuGOHI10
225440+002708,343.670540,0.452390,-99.000,-99.000,-99.00,-99.00,-99.,-99.,-99.00,GG,CNN,C,SuGOHI10
225515-013233,343.814250,-1.542770,-99.000,-99.000,-99.00,-99.00,-99.,-99.,-99.00,GG,CNN,C,SuGOHI10
225615+034052,344.064400,3.681230,-99.000,-99.000,-99.00,-99.00,-99.,-99.,-99.00,GG,CNN,C,SuGOHI10
225659+011636,344.248300,1.276731,0.358,-99.000,-99.00,-99.00,-99.,18.28,23.15,GG,Y,C,SuGOHI2
225802+005931,344.508490,0.992122,0.586,-99.000,-99.00,-99.00,-99.,19.86,23.07,GG,Y,C,SuGOHI2
225904+022927,344.767980,2.491053,0.641,-99.000,-99.00,-99.00,-99.,19.87,22.54,GG,Y,C,SuGOHI2
225932+001611,344.886260,0.269812,0.292,-99.000,-99.00,-99.00,-99.,17.93,20.46,GG,Y,C,SuGOHI2
225948+000944,344.953780,0.162399,0.487,-99.000,-99.00,-99.00,-99.,19.40,22.61,GG,Y,C,SuGOHI2
230050+020209,345.210120,2.035980,-99.000,-99.000,-99.00,-99.00,-99.,-99.,-99.00,GG,CNN,C,SuGOHI10
230152+021308,345.467370,2.218902,0.639,-99.000,-99.00,-99.00,-99.,19.47,23.25,GG,Y,C,SuGOHI2
230201+023713,345.504240,2.620470,-99.000,-99.000,-99.00,-99.00,-99.,-99.,-99.00,GG,CNN,C,SuGOHI10
230219+004539,345.581760,0.760912,0.709,-99.000,-99.00,-99.00,-99.,19.08,21.51,GG,Y,C,SuGOHI2
230224+004449,345.601010,0.746960,-99.000,-99.000,-99.00,-99.00,-99.,-99.,-99.00,GG,CNN,C,SuGOHI10
230236+021828,345.652670,2.307900,0.535,-99.000,-99.00,-99.00,-99.,18.29,22.88,GG,Y,C,SuGOHI2
230313+025724,345.807670,2.956873,0.539,-99.000,-99.00,-99.00,-99.,18.77,22.91,GG,Y,C,SuGOHI2
230320+000352,345.834110,0.064600,0.528,-99.000,-99.00,-99.00,-99.,18.93,21.76,GG,Y,C,SuGOHI2
230412+003750,346.053430,0.630690,-99.000,-99.000,-99.00,-99.00,-99.,-99.,-99.00,GG,CNN,C,SuGOHI10
230445+024356,346.188410,2.732490,-99.000,-99.000,-99.00,-99.00,-99.,-99.,-99.00,GG,CNN,C,SuGOHI10
230502+022355,346.258930,2.398880,-99.000,-99.000,-99.00,-99.00,-99.,-99.,-99.00,GG,CNN,C,SuGOHI10
230603+024847,346.514170,2.813260,-99.000,-99.000,0.73,-99.00,-99.,-99.,-99.00,GG,CNN,C,SuGOHI10
230632+005801,346.633500,0.967160,-99.000,-99.000,-99.00,-99.00,-99.,-99.,-99.00,GG,CNN,C,SuGOHI10
230650+013719,346.709920,1.622050,-99.000,-99.000,-99.00,-99.00,-99.,-99.,-99.00,GG,CNN,C,SuGOHI10
230754+023550,346.979080,2.597260,-99.000,-99.000,-99.00,-99.00,-99.,-99.,-99.00,GG,CNN,C,SuGOHI10
230815-001723,347.063200,-0.289700,0.393,-99.000,0.42,-99.00,-99.,18.53,-99.00,GG,V,C,SuGOHI5
230825+015305,347.106340,1.884960,-99.000,-99.000,0.70,-99.00,-99.,-99.,-99.00,GG,CNN,C,SuGOHI10
230932+014137,347.385250,1.693640,-99.000,-99.000,0.89,-99.00,-99.,-99.,-99.00,GG,CNN,C,SuGOHI10
230938-000326,347.410140,-0.057309,0.583,-99.000,-99.00,-99.00,-99.,18.66,21.68,GG,Y,C,SuGOHI2
230946-003912,347.443160,-0.653610,-99.000,-99.000,0.29,-99.00,-99.,-99.,-99.00,GG,CNN,C,SuGOHI10
230957+020406,347.491600,2.068400,-99.000,-99.000,0.20,0.44,-99.,18.19,18.39,GG,V,C,SuGOHI5
230957-010232,347.488370,-1.042420,-99.000,-99.000,-99.00,-99.00,-99.,-99.,-99.00,GG,CNN,C,SuGOHI10
231001+013550,347.507310,1.597387,0.573,-99.000,-99.00,-99.00,-99.,19.84,22.71,GG,YCN,C,"SuGOHI2 SuGOHI10"
231034+024756,347.643050,2.799031,0.570,-99.000,-99.00,-99.00,-99.,19.43,21.68,GG,Y,C,SuGOHI2
231123+011451,347.849070,1.247769,0.561,-99.000,-99.00,-99.00,-99.,19.10,22.00,GG,Y,C,SuGOHI2
231153-001830,347.973480,-0.308363,0.564,-99.000,-99.00,-99.00,-99.,19.39,21.96,GG,Y,C,SuGOHI2
231154+004534,347.975390,0.759510,-99.000,-99.000,-99.00,-99.00,-99.,-99.,-99.00,GG,CNN,C,SuGOHI10
231207+043501,348.029495,4.583868,0.560,-99.000,-99.00,-99.00,-99.,21.63,-99.00,GG,Y,C,SuGOHI8
231230+015645,348.126790,1.946017,0.521,-99.000,-99.00,-99.00,-99.,19.26,22.58,GG,Y,C,SuGOHI2
231253-001112,348.224000,-0.186876,0.586,-99.000,-99.00,-99.00,-99.,18.72,23.19,GG,YCN,C,"SuGOHI2 SuGOHI10"
231418-011027,348.575140,-1.174200,-99.000,-99.000,0.52,-99.00,-99.,-99.,-99.00,GG,CNN,C,SuGOHI10
231431-005450,348.631050,-0.914090,-99.000,-99.000,-99.00,-99.00,-99.,-99.,-99.00,GG,CNN,C,SuGOHI10
231444+003739,348.686420,0.627506,0.590,-99.000,-99.00,-99.00,-99.,19.25,22.93,GG,Y,C,SuGOHI2
231523+001145,348.847150,0.196090,-99.000,-99.000,-99.00,-99.00,-99.,-99.,-99.00,GG,CNN,C,SuGOHI10
231621+014836,349.091100,1.810100,0.579,-99.000,0.60,-99.00,-99.,19.66,-99.00,GG,V,C,SuGOHI5
231654+030016,349.226240,3.004679,0.339,-99.000,-99.00,-99.00,-99.,17.23,22.26,GG,Y,C,SuGOHI2
231737+011204,349.407800,1.201250,-99.000,-99.000,-99.00,-99.00,-99.,-99.,-99.00,GG,CNN,C,SuGOHI10
231740+040317,349.418112,4.054759,0.585,-99.000,-99.00,-99.00,-99.,21.62,-99.00,GG,Y,C,SuGOHI8
231851+014735,349.715610,1.793110,-99.000,-99.000,-99.00,-99.00,-99.,-99.,-99.00,GG,CNN,C,SuGOHI10
231905-002600,349.774370,-0.433432,0.549,-99.000,-99.00,-99.00,-99.,19.06,21.97,GG,Y,C,SuGOHI2
231926-001124,349.859030,-0.190120,-99.000,-99.000,0.56,-99.00,-99.,-99.,-99.00,GG,CNN,C,SuGOHI10
231931+023557,349.882480,2.599200,-99.000,-99.000,-99.00,-99.00,-99.,-99.,-99.00,GG,CNN,C,SuGOHI10
232017+024205,350.071050,2.701490,-99.000,-99.000,-99.00,-99.00,-99.,-99.,-99.00,GG,CNN,C,SuGOHI10
232049+001440,350.208270,0.244670,-99.000,-99.000,-99.00,-99.00,-99.,-99.,-99.00,GG,CNN,C,SuGOHI10
232057+003035,350.237800,0.509860,-99.000,-99.000,-99.00,-99.00,-99.,-99.,-99.00,GG,CNN,C,SuGOHI10
232102+022108,350.258630,2.352278,0.672,-99.000,-99.00,-99.00,-99.,19.06,21.72,GG,Y,C,SuGOHI2
232116+004046,350.319220,0.679590,-99.000,-99.000,-99.00,-99.00,-99.,-99.,-99.00,GG,CNN,C,SuGOHI10
232132-000253,350.384900,-0.048270,-99.000,-99.000,-99.00,-99.00,-99.,-99.,-99.00,GG,CNN,C,SuGOHI10
232143-000214,350.430210,-0.037420,-99.000,-99.000,-99.00,-99.00,-99.,-99.,-99.00,GG,CNN,C,SuGOHI10
232153+004735,350.471840,0.793130,-99.000,-99.000,-99.00,-99.00,-99.,-99.,-99.00,GG,CNN,C,SuGOHI10
232159+002050,350.499020,0.347331,0.436,-99.000,-99.00,-99.00,-99.,18.22,22.40,GG,Y,C,SuGOHI2
232211+000804,350.548270,0.134641,0.785,-99.000,-99.00,-99.00,-99.,19.14,21.61,GG,Y,C,SuGOHI2
232234-000218,350.644840,-0.038420,-99.000,-99.000,-99.00,-99.00,-99.,-99.,-99.00,GG,CNN,C,SuGOHI10
232238-001421,350.658500,-0.239430,-99.000,-99.000,-99.00,-99.00,-99.,-99.,-99.00,GG,CNN,C,SuGOHI10
232304+011415,350.770170,1.237500,-99.000,-99.000,-99.00,-99.00,-99.,-99.,-99.00,GG,CNN,C,SuGOHI10
232309+061245,350.788600,6.212700,-99.000,-99.000,0.31,-99.00,-99.,-99.,-99.00,GG,V,C,SuGOHI5
232317+010936,350.822770,1.160260,-99.000,-99.000,-99.00,-99.00,-99.,-99.,-99.00,GG,CNN,C,SuGOHI10
232325-011102,350.857650,-1.184070,-99.000,-99.000,-99.00,-99.00,-99.,-99.,-99.00,GG,CNN,C,SuGOHI10
232351-010048,350.964490,-1.013380,-99.000,-99.000,-99.00,-99.00,-99.,-99.,-99.00,GG,CNN,C,SuGOHI10
232359+014947,350.997440,1.829780,-99.000,-99.000,-99.00,-99.00,-99.,-99.,-99.00,GG,CNN,C,SuGOHI10
232408+011048,351.036580,1.180151,0.593,-99.000,-99.00,-99.00,-99.,18.94,21.57,GG,Y,C,SuGOHI2
232435+021314,351.147740,2.220787,0.704,-99.000,-99.00,-99.00,-99.,20.03,21.50,GG,Y,C,SuGOHI2
232503+010514,351.262840,1.087360,-99.000,-99.000,-99.00,-99.00,-99.,-99.,-99.00,GG,CNN,C,SuGOHI10
232535+010238,351.398500,1.044140,-99.000,-99.000,-99.00,-99.00,-99.,-99.,-99.00,GG,CNN,C,SuGOHI10
232546-003916,351.442440,-0.654693,0.601,-99.000,-99.00,-99.00,-99.,21.73,-99.00,GG,Y,C,SuGOHI8
232644-012257,351.684760,-1.382650,-99.000,-99.000,-99.00,-99.00,-99.,-99.,-99.00,GG,CNN,C,SuGOHI10
232651+000206,351.716350,0.035160,-99.000,-99.000,-99.00,-99.00,-99.,-99.,-99.00,GG,CNN,C,SuGOHI10
232653-011108,351.722760,-1.185560,-99.000,-99.000,-99.00,-99.00,-99.,-99.,-99.00,GG,CNN,C,SuGOHI10
232654-010613,351.726520,-1.103800,-99.000,-99.000,-99.00,-99.00,-99.,-99.,-99.00,GG,CNN,C,SuGOHI10
232703+000005,351.765010,0.001480,-99.000,-99.000,-99.00,-99.00,-99.,-99.,-99.00,GG,CNN,C,SuGOHI10
232705+001126,351.772680,0.190780,-99.000,-99.000,-99.00,-99.00,-99.,-99.,-99.00,GG,CNN,C,SuGOHI10
232715+003059,351.813840,0.516530,-99.000,-99.000,-99.00,-99.00,-99.,-99.,-99.00,GG,CNN,C,SuGOHI10
232717+003319,351.821900,0.555500,-99.000,-99.000,0.48,-99.00,-99.,20.23,21.14,GG,V,C,SuGOHI5
232737+003943,351.905940,0.661980,-99.000,-99.000,-99.00,-99.00,-99.,-99.,-99.00,GG,CNN,C,SuGOHI10
